timestamp,batch_size,avg_seq_len,max_seq_len,min_seq_len,total_tokens,model_name,num_layers,hidden_size,num_heads,vocab_size,gpu_memory_allocated_mb,gpu_memory_reserved_mb,gpu_memory_cached_mb,quantize_kv,use_flash_attention,dtype,tokens_per_second,latency_ms
1768628468.576915,4,430.5,997,173,1722,synthetic-7B,32,4096,32,32000,1729.937843303488,2075.9254119641855,1037.9627059820928,False,True,float16,391.6180116919503,97.34993963600945
1768628468.5769875,8,673.375,968,59,5387,synthetic-7B,32,4096,32,32000,4986.175981638318,5983.411177965982,2991.705588982991,False,True,float16,377.14467367115765,433.48078008425756
1768628468.5770466,2,498.0,798,198,996,synthetic-7B,32,4096,32,32000,1068.8686762716889,1282.6424115260265,641.3212057630133,False,False,float16,241.27640170170662,466.5765561806185
1768628468.5771017,32,526.3125,974,58,16842,synthetic-7B,32,4096,32,32000,15815.460949462195,18978.553139354633,9489.276569677317,False,False,float16,312.40638924947336,188.42294099732766
1768628468.5771573,1,357.0,357,357,357,synthetic-7B,32,4096,32,32000,262.4819962802625,314.97839553631496,157.48919776815748,True,True,float16,303.02181756307425,148.3198045887996
1768628468.577214,16,551.9375,998,58,8831,synthetic-7B,32,4096,32,32000,8699.157753214493,10438.989303857392,5219.494651928696,False,False,float16,239.18050322613476,392.3763490657432
1768628468.5772698,2,694.5,995,394,1389,synthetic-7B,32,4096,32,32000,1195.8428675872196,1435.0114411046636,717.5057205523318,True,True,float16,183.07497806934347,218.4632795887325
1768628468.5773287,32,539.65625,971,64,17269,synthetic-7B,32,4096,32,32000,19124.38546447791,22949.26255737349,11474.631278686746,False,False,float16,275.0221139189895,27.304316810607936
1768628468.5773854,16,530.6875,996,97,8491,synthetic-7B,32,4096,32,32000,9058.910151266253,10870.692181519504,5435.346090759752,False,True,float16,325.1435969764708,252.04452773514762
1768628468.577445,2,619.5,845,394,1239,synthetic-7B,32,4096,32,32000,1331.71019251243,1598.052231014916,799.026115507458,False,True,float16,159.42954808436807,195.09657301832092
1768628468.5775056,2,382.5,688,77,765,synthetic-7B,32,4096,32,32000,904.5171126119302,1085.4205351343162,542.7102675671581,False,True,float16,397.8956744454412,365.8935079439896
1768628468.5775614,2,462.0,722,202,924,synthetic-7B,32,4096,32,32000,805.5915677384069,966.7098812860881,483.3549406430441,False,True,float16,160.94084110454165,350.84936213366404
1768628468.577617,8,443.375,634,154,3547,synthetic-7B,32,4096,32,32000,4114.371273441648,4937.245528129977,2468.6227640649886,False,True,float16,468.5096028026061,438.8023967005273
1768628468.5776742,16,603.375,997,50,9654,synthetic-7B,32,4096,32,32000,10697.541520381761,12837.049824458112,6418.524912229056,False,False,float16,482.21554977167074,304.08777533636487
1768628468.5777314,1,490.0,490,490,490,synthetic-7B,32,4096,32,32000,296.1700636999487,355.4040764399384,177.7020382199692,True,True,float16,216.30713984835137,250.83010846697553
1768628468.5777888,16,624.625,891,140,9994,synthetic-7B,32,4096,32,32000,10176.650758857844,12211.980910629412,6105.990455314706,False,True,float16,313.4732401928949,420.4303089305461
1768628468.5778472,4,311.25,710,130,1245,synthetic-7B,32,4096,32,32000,1428.946458035429,1714.7357496425147,857.3678748212574,False,False,float16,158.42592249803488,22.717822105140094
1768628468.5779045,8,645.25,994,413,5162,synthetic-7B,32,4096,32,32000,5078.30991683683,6093.971900204196,3046.985950102098,False,False,float16,333.3988565680604,111.83851257029691
1768628468.577961,1,206.0,206,206,206,synthetic-7B,32,4096,32,32000,219.17788311262024,263.0134597351443,131.50672986757215,False,False,float16,129.95034811666392,14.883894045621958
1768628468.578032,16,496.3125,973,65,7941,synthetic-7B,32,4096,32,32000,5539.628728025601,6647.554473630721,3323.7772368153605,True,True,float16,255.82388293845116,301.4259145595576
1768628468.5780914,32,549.5,975,110,17584,synthetic-7B,32,4096,32,32000,12384.609402206257,14861.531282647507,7430.765641323754,True,True,float16,449.4540309878959,437.05701621638445
1768628468.578152,8,538.5,885,130,4308,synthetic-7B,32,4096,32,32000,4037.1028239216266,4844.523388705952,2422.261694352976,False,True,float16,465.36429934938025,254.5043236267859
1768628468.5782092,16,443.4375,968,53,7095,synthetic-7B,32,4096,32,32000,4942.877307971545,5931.4527695658535,2965.7263847829267,True,True,float16,381.64563903429945,134.64451127019268
1768628468.5782654,1,177.0,177,177,177,synthetic-7B,32,4096,32,32000,125.90248811693598,151.08298574032318,75.54149287016159,True,True,float16,430.5298204182759,187.54995596390887
1768628468.578322,2,116.5,130,103,233,synthetic-7B,32,4096,32,32000,182.40714863867333,218.88857836640798,109.44428918320399,True,True,float16,266.0717758161727,30.38105684742629
1768628468.5783775,8,680.5,944,168,5444,synthetic-7B,32,4096,32,32000,5517.476715490808,6620.972058588969,3310.4860292944845,False,True,float16,152.41160803689792,128.95294399004223
1768628468.5784347,1,952.0,952,952,952,synthetic-7B,32,4096,32,32000,944.7862529732989,1133.7435035679587,566.8717517839793,False,False,float16,371.0756440483604,97.04115030882237
1768628468.5784924,16,448.3125,824,63,7173,synthetic-7B,32,4096,32,32000,5237.769463221854,6285.323355866224,3142.661677933112,True,True,float16,366.27884279400774,52.55900209644462
1768628468.5785487,4,597.5,978,267,2390,synthetic-7B,32,4096,32,32000,1951.3720739609598,2341.6464887531515,1170.8232443765758,True,True,float16,227.7990682820121,381.19784728375157
1768628468.5786047,16,473.75,958,53,7580,synthetic-7B,32,4096,32,32000,7388.913539046168,8866.696246855401,4433.348123427701,False,True,float16,167.52748733663432,120.40195760323026
1768628468.5786622,16,433.1875,845,108,6931,synthetic-7B,32,4096,32,32000,5178.41268203121,6214.095218437452,3107.047609218726,True,True,float16,486.8473317144157,307.91529162294637
1768628468.578719,4,533.0,950,87,2132,synthetic-7B,32,4096,32,32000,1965.322043971585,2358.3864527659016,1179.1932263829508,False,False,float16,196.8060976166605,360.2244527644172
1768628468.5787747,8,615.25,962,150,4922,synthetic-7B,32,4096,32,32000,3857.8245917373556,4629.389510084827,2314.6947550424134,True,True,float16,247.41602645630195,493.5619912976002
1768628468.5788367,4,745.25,917,396,2981,synthetic-7B,32,4096,32,32000,2568.49746536003,3082.1969584320364,1541.0984792160182,False,True,float16,150.0905395697324,110.79360418448609
1768628468.5788949,1,313.0,313,313,313,synthetic-7B,32,4096,32,32000,326.3585931527677,391.63031178332125,195.81515589166062,False,True,float16,161.3817199589414,354.1337849414575
1768628468.5789528,4,426.75,637,192,1707,synthetic-7B,32,4096,32,32000,1718.4217666282007,2062.106119953841,1031.0530599769204,False,True,float16,465.20405835084404,295.0958985290063
1768628468.579009,4,718.5,912,598,2874,synthetic-7B,32,4096,32,32000,2241.347672249685,2689.617206699622,1344.808603349811,True,True,float16,288.74575727739364,400.4572569171076
1768628468.579066,16,532.375,982,172,8518,synthetic-7B,32,4096,32,32000,10529.269679134208,12635.123614961049,6317.561807480524,False,True,float16,355.69686756739634,187.2898174201708
1768628468.5791214,16,479.25,999,75,7668,synthetic-7B,32,4096,32,32000,6749.437264702588,8099.324717643106,4049.662358821553,False,True,float16,489.31597592432763,398.99391547530075
1768628468.5791776,2,658.0,977,339,1316,synthetic-7B,32,4096,32,32000,1317.5039048701315,1581.0046858441576,790.5023429220788,False,True,float16,262.9571523220127,92.55210147153865
1768628468.5792341,16,583.75,956,59,9340,synthetic-7B,32,4096,32,32000,9494.480424097042,11393.37650891645,5696.688254458225,False,True,float16,464.70881958075176,259.3398096311138
1768628468.5792906,1,977.0,977,977,977,synthetic-7B,32,4096,32,32000,698.4846065813138,838.1815278975765,419.09076394878826,True,True,float16,387.7248088063426,412.137827529206
1768628468.579347,32,534.34375,980,56,17099,synthetic-7B,32,4096,32,32000,11943.401876713302,14332.082252055961,7166.041126027981,True,True,float16,372.0209866102998,461.69840858691106
1768628468.5794032,32,467.28125,925,51,14953,synthetic-7B,32,4096,32,32000,15443.154731917448,18531.785678300937,9265.892839150469,False,True,float16,114.05511021570081,67.72017410490739
1768628468.5794592,4,488.0,829,216,1952,synthetic-7B,32,4096,32,32000,2030.7969718808304,2436.9563662569963,1218.4781831284981,False,True,float16,273.20229197140713,425.0940138229965
1768628468.579515,1,146.0,146,146,146,synthetic-7B,32,4096,32,32000,167.70781872291906,201.24938246750287,100.62469123375143,False,True,float16,313.2632632625322,239.16771989134304
1768628468.5795708,32,515.09375,964,54,16483,synthetic-7B,32,4096,32,32000,16299.310719708606,19559.17286365033,9779.586431825164,False,True,float16,409.51520211171334,104.41255853963041
1768628468.5796304,8,498.875,859,56,3991,synthetic-7B,32,4096,32,32000,4167.245225066113,5000.694270079335,2500.3471350396676,False,True,float16,107.4970303514585,387.0227448487115
1768628468.5796869,2,334.5,377,292,669,synthetic-7B,32,4096,32,32000,791.3623377500023,949.6348053000028,474.8174026500014,False,True,float16,343.33044264971875,299.4526238923717
1768628468.5797439,1,426.0,426,426,426,synthetic-7B,32,4096,32,32000,412.7483345253631,495.29800143043565,247.64900071521782,False,True,float16,173.39216680464307,46.6435192652716
1768628468.5797994,1,733.0,733,733,733,synthetic-7B,32,4096,32,32000,821.0837121573802,985.3004545888562,492.6502272944281,False,True,float16,126.46680467870132,409.2143352667714
1768628468.5798564,4,318.0,432,207,1272,synthetic-7B,32,4096,32,32000,1327.3709558795401,1592.845147055448,796.422573527724,False,True,float16,201.46544193984812,148.12616105954115
1768628468.5799117,1,656.0,656,656,656,synthetic-7B,32,4096,32,32000,669.0370676428249,802.8444811713899,401.42224058569496,False,True,float16,235.40626795861658,416.66397971658813
1768628468.579968,16,578.25,975,83,9252,synthetic-7B,32,4096,32,32000,7953.819842620827,9544.583811144992,4772.291905572496,True,True,float16,407.13831538776253,28.959965734419445
1768628468.580024,8,353.875,708,127,2831,synthetic-7B,32,4096,32,32000,2923.630490335553,3508.3565884026634,1754.1782942013317,False,True,float16,168.27362220023446,195.71308330002702
1768628468.5800836,1,581.0,581,581,581,synthetic-7B,32,4096,32,32000,614.7872463026279,737.7446955631534,368.8723477815767,False,True,float16,412.0149159173174,35.27074421563089
1768628468.5801399,4,681.75,961,372,2727,synthetic-7B,32,4096,32,32000,3071.422964391943,3685.7075572703316,1842.8537786351658,False,True,float16,121.53850399176748,429.73455222657
1768628468.580196,2,211.0,230,192,422,synthetic-7B,32,4096,32,32000,467.86527040747006,561.4383244889641,280.71916224448205,False,False,float16,478.65823404503726,186.30800550764874
1768628468.5802522,1,836.0,836,836,836,synthetic-7B,32,4096,32,32000,605.0461599810633,726.0553919772759,363.02769598863796,True,True,float16,422.8418545680134,335.35913669971666
1768628468.5803127,32,641.9375,985,71,20542,synthetic-7B,32,4096,32,32000,16437.201969326405,19724.642363191684,9862.321181595842,True,True,float16,155.01035212582752,447.9561840218514
1768628468.5803704,8,469.0,785,129,3752,synthetic-7B,32,4096,32,32000,3914.668926794076,4697.602712152891,2348.8013560764457,False,True,float16,254.9882921623298,467.87163844740536
1768628468.580426,2,257.0,410,104,514,synthetic-7B,32,4096,32,32000,503.14560995299934,603.7747319435991,301.88736597179957,False,True,float16,123.84588814695614,48.49937291223986
1768628468.5804822,4,458.5,920,162,1834,synthetic-7B,32,4096,32,32000,2091.56469210493,2509.877630525916,1254.938815262958,False,True,float16,311.8663765823931,330.45155374894006
1768628468.5805383,16,484.1875,996,168,7747,synthetic-7B,32,4096,32,32000,8607.95896035416,10329.550752424993,5164.775376212497,False,True,float16,100.84513372030747,230.05632042489736
1768628468.5805953,16,406.1875,871,79,6499,synthetic-7B,32,4096,32,32000,6514.210355004584,7817.052426005501,3908.5262130027504,False,True,float16,148.9813989051263,117.69705422628196
1768628468.5806508,8,385.625,644,245,3085,synthetic-7B,32,4096,32,32000,3170.4204057183797,3804.5044868620553,1902.2522434310276,False,True,float16,357.38796914545867,244.38035817136188
1768628468.5807066,32,399.90625,998,58,12797,synthetic-7B,32,4096,32,32000,9898.291492271746,11877.949790726096,5938.974895363048,True,False,float16,291.5382382602177,283.7129572709152
1768628468.5807621,4,680.5,998,325,2722,synthetic-7B,32,4096,32,32000,2796.0599266854747,3355.2719120225697,1677.6359560112849,False,True,float16,384.72279276793466,368.20549899102446
1768628468.580817,4,764.0,940,511,3056,synthetic-7B,32,4096,32,32000,2983.435253095827,3580.1223037149925,1790.0611518574963,False,True,float16,284.8583030590642,223.70226348799812
1768628468.580874,1,618.0,618,618,618,synthetic-7B,32,4096,32,32000,712.8466580530663,855.4159896636796,427.7079948318398,False,True,float16,210.90247230429287,398.15079670891606
1768628468.5809336,32,534.21875,951,91,17095,synthetic-7B,32,4096,32,32000,19803.299660278564,23763.959592334275,11881.979796167137,False,False,float16,117.31885481721353,302.68573319955857
1768628468.581011,16,545.0,924,138,8720,synthetic-7B,32,4096,32,32000,9213.561780399925,11056.27413647991,5528.137068239955,False,False,float16,498.2097346445808,219.24938865319217
1768628468.5810685,32,524.53125,984,65,16785,synthetic-7B,32,4096,32,32000,14609.397260777694,17531.27671293323,8765.638356466616,False,True,float16,496.26802204356466,85.20350836818034
1768628468.5811253,32,555.875,929,97,17788,synthetic-7B,32,4096,32,32000,19783.137032246814,23739.764438696177,11869.882219348088,False,True,float16,359.1660610580873,52.49478505095968
1768628468.5811818,16,364.5,920,64,5832,synthetic-7B,32,4096,32,32000,6747.292760543148,8096.751312651777,4048.3756563258885,False,True,float16,144.2623459715659,312.5218985939468
1768628468.5812376,8,512.375,788,313,4099,synthetic-7B,32,4096,32,32000,2507.6881799763055,3009.2258159715666,1504.6129079857833,True,True,float16,473.24107876894453,396.3855512071283
1768628468.581294,16,612.3125,972,257,9797,synthetic-7B,32,4096,32,32000,9866.761961704711,11840.114354045652,5920.057177022826,False,True,float16,162.07210563638426,482.34808100164594
1768628468.5813503,16,586.3125,950,98,9381,synthetic-7B,32,4096,32,32000,10314.392113100348,12377.270535720418,6188.635267860209,False,False,float16,327.08393578098105,458.85002068894016
1768628468.581405,8,469.0,744,221,3752,synthetic-7B,32,4096,32,32000,3494.267277214908,4193.12073265789,2096.560366328945,False,True,float16,356.99238364832513,454.6733934189186
1768628468.5814652,1,625.0,625,625,625,synthetic-7B,32,4096,32,32000,582.4702297205017,698.964275664602,349.482137832301,False,True,float16,414.3075669904687,361.52859350999364
1768628468.5815217,1,348.0,348,348,348,synthetic-7B,32,4096,32,32000,384.6202774679936,461.5443329615923,230.77216648079616,False,True,float16,397.43789226664865,133.36824090393668
1768628468.5815783,1,183.0,183,183,183,synthetic-7B,32,4096,32,32000,176.9471575665699,212.33658907988388,106.16829453994194,False,True,float16,168.66152357178356,128.35082674499807
1768628468.5816348,4,715.75,995,235,2863,synthetic-7B,32,4096,32,32000,2738.762343750399,3286.5148125004785,1643.2574062502392,False,True,float16,309.32250988866474,253.05687205835093
1768628468.581691,1,213.0,213,213,213,synthetic-7B,32,4096,32,32000,160.02592108523064,192.03110530227676,96.01555265113838,True,True,float16,430.753809875649,135.90364038310014
1768628468.5817513,16,517.75,990,82,8284,synthetic-7B,32,4096,32,32000,8631.294947826027,10357.553937391232,5178.776968695616,False,True,float16,466.09611543463046,432.8134318051354
1768628468.581808,8,580.125,893,88,4641,synthetic-7B,32,4096,32,32000,3287.8485623805964,3945.4182748567155,1972.7091374283577,True,False,float16,126.4722246449605,273.56098188467155
1768628468.5818653,2,639.5,895,384,1279,synthetic-7B,32,4096,32,32000,1173.6638495570753,1408.3966194684904,704.1983097342452,False,True,float16,311.767018939218,91.09583826382776
1768628468.581922,1,752.0,752,752,752,synthetic-7B,32,4096,32,32000,864.42750389043,1037.313004668516,518.656502334258,False,True,float16,173.6535730470406,319.8482766732069
1768628468.5819995,16,576.3125,942,73,9221,synthetic-7B,32,4096,32,32000,7128.2218606662955,8553.866232799553,4276.933116399777,True,True,float16,248.49327004979887,307.9341839516949
1768628468.5820596,4,591.75,968,222,2367,synthetic-7B,32,4096,32,32000,2387.76407860848,2865.3168943301757,1432.6584471650879,False,False,float16,310.8955323403584,238.4695003335692
1768628468.5821164,16,491.5625,919,51,7865,synthetic-7B,32,4096,32,32000,6198.684846318567,7438.42181558228,3719.21090779114,True,True,float16,333.7898777594014,497.21937248689426
1768628468.5821729,8,390.375,629,156,3123,synthetic-7B,32,4096,32,32000,2561.333630925838,3073.6003571110055,1536.8001785555027,False,True,float16,385.47676459234725,350.7808358497267
1768628468.5822296,32,575.5,991,54,18416,synthetic-7B,32,4096,32,32000,19883.101951890272,23859.722342268327,11929.861171134164,False,False,float16,224.1846345426752,154.99332303030798
1768628468.5822837,1,283.0,283,283,283,synthetic-7B,32,4096,32,32000,259.9283759316714,311.91405111800566,155.95702555900283,False,True,float16,317.429858421861,185.50638279245268
1768628468.5823402,32,515.5625,951,63,16498,synthetic-7B,32,4096,32,32000,17970.607243339804,21564.728692007764,10782.364346003882,False,False,float16,433.5586635673702,111.45607758045985
1768628468.5823956,4,445.75,598,261,1783,synthetic-7B,32,4096,32,32000,2059.6316111082065,2471.557933329848,1235.778966664924,False,True,float16,438.0036121166826,475.55496777617896
1768628468.5824544,1,880.0,880,880,880,synthetic-7B,32,4096,32,32000,669.5192794279973,803.4231353135967,401.71156765679837,True,True,float16,294.8139057845426,270.1469374483273
1768628468.582512,16,568.0,974,97,9088,synthetic-7B,32,4096,32,32000,7739.195214652051,9287.03425758246,4643.51712879123,True,True,float16,162.28132036057352,276.0593117689119
1768628468.5825677,16,541.1875,902,95,8659,synthetic-7B,32,4096,32,32000,6382.45786917523,7658.949443010276,3829.474721505138,True,False,float16,183.06026555588892,250.07897247383303
1768628468.5826232,2,248.5,427,70,497,synthetic-7B,32,4096,32,32000,342.94730597467594,411.5367671696111,205.76838358480555,True,True,float16,239.69596197096683,474.7164937134799
1768628468.5826797,2,772.0,792,752,1544,synthetic-7B,32,4096,32,32000,1466.9390396992105,1760.3268476390526,880.1634238195263,False,True,float16,300.97423024605195,134.6414422117479
1768628468.582736,32,475.3125,962,86,15210,synthetic-7B,32,4096,32,32000,15902.537783661915,19083.0453403943,9541.52267019715,False,True,float16,355.22195585143413,480.4298672101928
1768628468.5827982,32,569.75,948,71,18232,synthetic-7B,32,4096,32,32000,22346.766405369937,26816.119686443923,13408.059843221961,False,True,float16,107.69626223527054,44.80342657292096
1768628468.5828576,4,760.75,990,416,3043,synthetic-7B,32,4096,32,32000,2860.282653494575,3432.3391841934895,1716.1695920967447,False,True,float16,214.52528672993895,192.6494872257736
1768628468.5829139,16,481.4375,892,61,7703,synthetic-7B,32,4096,32,32000,6008.79646742667,7210.555760912003,3605.2778804560016,True,False,float16,416.6294762234556,143.01727596391157
1768628468.5829709,8,444.25,978,155,3554,synthetic-7B,32,4096,32,32000,3637.026711698879,4364.432054038654,2182.216027019327,False,False,float16,462.6797339878931,44.31055278526514
1768628468.5830271,32,529.875,991,82,16956,synthetic-7B,32,4096,32,32000,11792.922866344612,14151.507439613533,7075.753719806767,True,True,float16,377.13566352950727,257.12337394820577
1768628468.5830822,2,635.0,782,488,1270,synthetic-7B,32,4096,32,32000,1131.057413008668,1357.2688956104014,678.6344478052007,False,True,float16,445.8689150878345,65.77344741654622
1768628468.5831378,16,525.875,944,134,8414,synthetic-7B,32,4096,32,32000,8724.747764067191,10469.697316880629,5234.8486584403145,False,True,float16,249.40264883800455,272.3364809226093
1768628468.583199,16,517.6875,922,262,8283,synthetic-7B,32,4096,32,32000,9905.548140267507,11886.657768321007,5943.328884160504,False,True,float16,181.0399194843607,471.57232789836706
1768628468.5832546,1,551.0,551,551,551,synthetic-7B,32,4096,32,32000,601.3524928864557,721.6229914637469,360.81149573187344,False,True,float16,279.8826617079495,117.54111474330578
1768628468.5833113,16,527.8125,982,144,8445,synthetic-7B,32,4096,32,32000,9190.605726292679,11028.726871551215,5514.363435775607,False,True,float16,243.92279885482932,385.07226656859814
1768628468.583366,32,514.09375,983,65,16451,synthetic-7B,32,4096,32,32000,16260.787341978781,19512.944810374538,9756.472405187269,False,True,float16,199.04967745872852,139.3593757978063
1768628468.5834217,1,852.0,852,852,852,synthetic-7B,32,4096,32,32000,776.4225313471511,931.7070376165813,465.85351880829063,True,True,float16,105.8083695385672,370.0455443509071
1768628468.5834777,16,431.0625,999,119,6897,synthetic-7B,32,4096,32,32000,7851.401058898229,9421.681270677875,4710.840635338937,False,True,float16,161.006221713829,60.91066116547294
1768628468.5835338,32,522.0,968,97,16704,synthetic-7B,32,4096,32,32000,18364.523189329924,22037.42782719591,11018.713913597954,False,True,float16,168.12702313591262,377.71000328975794
1768628468.5835893,1,933.0,933,933,933,synthetic-7B,32,4096,32,32000,986.0189306847327,1183.2227168216791,591.6113584108396,False,True,float16,116.36297525392877,334.2280004089979
1768628468.583645,4,563.25,745,299,2253,synthetic-7B,32,4096,32,32000,2604.0967321789158,3124.916078614699,1562.4580393073495,False,True,float16,339.31170119499274,90.33013620637824
1768628468.5837011,8,322.75,559,90,2582,synthetic-7B,32,4096,32,32000,2549.6119411682957,3059.534329401955,1529.7671647009774,False,True,float16,192.71245964990754,260.5505299618534
1768628468.5837572,32,456.8125,993,60,14618,synthetic-7B,32,4096,32,32000,14173.187449537098,17007.824939444516,8503.912469722258,False,True,float16,225.31950744777075,195.35973003620236
1768628468.583813,2,473.0,884,62,946,synthetic-7B,32,4096,32,32000,895.7087525411935,1074.850503049432,537.425251524716,False,True,float16,161.02012139783426,33.78111492231997
1768628468.5838718,32,439.625,986,52,14068,synthetic-7B,32,4096,32,32000,12745.637916789798,15294.765500147756,7647.382750073878,False,False,float16,333.6010585548528,158.38615726848417
1768628468.5839276,16,497.3125,938,53,7957,synthetic-7B,32,4096,32,32000,6040.516623172912,7248.619947807494,3624.309973903747,True,True,float16,382.2889283357487,94.65281099567049
1768628468.5839822,8,500.25,964,52,4002,synthetic-7B,32,4096,32,32000,3501.379366775803,4201.655240130964,2100.827620065482,False,True,float16,330.1379741399245,173.52352716679252
1768628468.584039,4,800.5,925,614,3202,synthetic-7B,32,4096,32,32000,2002.449018178514,2402.9388218142167,1201.4694109071083,True,True,float16,466.20419989570723,231.3625536909133
1768628468.5840976,1,614.0,614,614,614,synthetic-7B,32,4096,32,32000,720.6102863622611,864.7323436347134,432.3661718173567,False,False,float16,133.88043293278832,437.0030610727844
1768628468.584154,32,669.5,981,200,21424,synthetic-7B,32,4096,32,32000,19553.788268786553,23464.545922543864,11732.272961271932,False,True,float16,461.8786649678258,151.65337388418646
1768628468.58421,4,425.5,789,235,1702,synthetic-7B,32,4096,32,32000,1790.5212442934042,2148.625493152085,1074.3127465760424,False,True,float16,310.74381915830463,164.40713571710222
1768628468.5842662,16,482.25,966,62,7716,synthetic-7B,32,4096,32,32000,6595.073304988025,7914.087965985629,3957.0439829928146,True,False,float16,278.13562072150944,488.42275124543477
1768628468.5843225,8,480.0,901,186,3840,synthetic-7B,32,4096,32,32000,4418.984177852301,5302.781013422761,2651.3905067113806,False,True,float16,282.7417837634033,30.92434998736293
1768628468.584377,1,238.0,238,238,238,synthetic-7B,32,4096,32,32000,288.2572070720602,345.90864848647226,172.95432424323613,False,False,float16,462.6149993271352,474.6347737899505
1768628468.5844328,4,563.0,985,259,2252,synthetic-7B,32,4096,32,32000,2390.001242170646,2868.001490604775,1434.0007453023875,False,True,float16,202.72400359301025,271.7165264420328
1768628468.584488,1,331.0,331,331,331,synthetic-7B,32,4096,32,32000,388.3159214601633,465.9791057521959,232.98955287609795,False,True,float16,318.6652841274471,279.9867642979876
1768628468.584547,8,476.25,986,67,3810,synthetic-7B,32,4096,32,32000,4127.642894138024,4953.171472965628,2476.585736482814,False,False,float16,181.15255516534359,369.9709386681757
1768628468.5846057,1,678.0,678,678,678,synthetic-7B,32,4096,32,32000,818.8455538540775,982.614664624893,491.3073323124465,False,True,float16,371.16756530575856,221.16452285540967
1768628468.5846605,4,536.5,722,86,2146,synthetic-7B,32,4096,32,32000,2319.2476607495737,2783.097192899488,1391.548596449744,False,True,float16,465.8398060333719,428.96347106591037
1768628468.584716,4,440.75,709,278,1763,synthetic-7B,32,4096,32,32000,1806.2862731465375,2167.5435277758447,1083.7717638879224,False,True,float16,373.84916673940836,351.63232322199826
1768628468.5847714,2,469.0,525,413,938,synthetic-7B,32,4096,32,32000,745.8182679586339,894.9819215503607,447.4909607751803,True,True,float16,391.86945715970205,123.73977940680165
1768628468.584827,1,867.0,867,867,867,synthetic-7B,32,4096,32,32000,955.4933229498075,1146.591987539769,573.2959937698845,False,True,float16,127.1609631883206,428.25227223744287
1768628468.584883,16,410.5,938,81,6568,synthetic-7B,32,4096,32,32000,6402.495222487561,7682.9942669850725,3841.4971334925362,False,True,float16,450.8593897782673,348.9559235589343
1768628468.5849392,16,512.375,993,59,8198,synthetic-7B,32,4096,32,32000,8569.501358056676,10283.401629668011,5141.7008148340055,False,True,float16,217.27220804148175,381.82847873651485
1768628468.5850174,2,889.5,928,851,1779,synthetic-7B,32,4096,32,32000,1867.646804857954,2241.176165829545,1120.5880829147725,False,True,float16,460.7638898316514,253.35142086331166
1768628468.5850737,1,135.0,135,135,135,synthetic-7B,32,4096,32,32000,142.35072256300887,170.82086707561064,85.41043353780532,False,True,float16,132.19180687582823,321.84161694485954
1768628468.5851295,4,725.25,906,475,2901,synthetic-7B,32,4096,32,32000,3290.4001225157194,3948.480147018863,1974.2400735094316,False,False,float16,434.5201055003482,127.30767105179186
1768628468.5851862,32,536.0,990,103,17152,synthetic-7B,32,4096,32,32000,18075.366465642033,21690.43975877044,10845.21987938522,False,True,float16,373.02949189192486,308.9867236943139
1768628468.5852423,4,449.75,831,61,1799,synthetic-7B,32,4096,32,32000,1696.6276993134304,2035.9532391761163,1017.9766195880582,False,False,float16,216.5480556076198,280.512121824965
1768628468.585301,32,514.59375,968,67,16467,synthetic-7B,32,4096,32,32000,16186.584607507251,19423.9015290087,9711.95076450435,False,True,float16,289.0234936036028,140.2770929897635
1768628468.58536,4,535.25,814,433,2141,synthetic-7B,32,4096,32,32000,1523.8399354838484,1828.6079225806182,914.3039612903091,True,True,float16,489.2221388202074,335.3189714787027
1768628468.5854177,8,498.75,814,205,3990,synthetic-7B,32,4096,32,32000,4768.345972919397,5722.015167503277,2861.0075837516383,False,True,float16,182.09179838910484,324.4591649327465
1768628468.5854735,16,497.125,965,149,7954,synthetic-7B,32,4096,32,32000,7091.463948765839,8509.756738519007,4254.878369259503,False,False,float16,292.9348327290555,424.9544978150236
1768628468.5855293,32,523.625,998,68,16756,synthetic-7B,32,4096,32,32000,15901.378783775606,19081.654540530726,9540.827270265363,False,True,float16,235.00357837936085,159.00284726195204
1768628468.5855854,2,717.0,807,627,1434,synthetic-7B,32,4096,32,32000,1160.3937616492099,1392.4725139790519,696.2362569895259,True,True,float16,348.2630534515702,211.52031697886775
1768628468.585641,32,646.25,995,68,20680,synthetic-7B,32,4096,32,32000,25127.98962699867,30153.587552398403,15076.793776199202,False,False,float16,469.1244711754623,457.56210421932025
1768628468.585696,32,510.34375,991,145,16331,synthetic-7B,32,4096,32,32000,12537.99086265031,15045.58903518037,7522.794517590185,True,True,float16,337.60133756884994,498.03898255427015
1768628468.5857518,1,157.0,157,157,157,synthetic-7B,32,4096,32,32000,142.59514649904605,171.11417579885526,85.55708789942763,False,True,float16,342.20228781789984,436.48837882906935
1768628468.5858083,4,226.25,411,72,905,synthetic-7B,32,4096,32,32000,692.4413107938485,830.9295729526182,415.4647864763091,True,True,float16,392.2603387836072,437.94734505800693
1768628468.5858665,1,354.0,354,354,354,synthetic-7B,32,4096,32,32000,280.1276734400176,336.1532081280211,168.07660406401055,True,True,float16,265.54539639017753,94.65670391214135
1768628468.585923,8,471.5,973,57,3772,synthetic-7B,32,4096,32,32000,4163.599454558478,4996.319345470173,2498.1596727350866,False,False,float16,287.754812534449,326.2250162721542
